1994,5,4,22,50.3,357.1,9.2,9.82,0.21,0,1,6,1,290,10.3,1018.2,10,7.8,5.1,2,2
1994,5,4,23,50.3,356.9,9.2,9.91,0.3,0,1,7,1,250,10.3,1018.4,9.6,7.9,5.9,4,4
1994,5,5,0,50.4,356.8,9.3,10.03,0.3,0,1,7,2,250,8.7,1018.9,9.4,7.8,5.9,3,3
1994,5,5,3,50.4,357.2,9.5,9.87,0.22,0,1,2,2,250,6.7,1018.1,10,8.2,6.1,2,2
1994,5,5,6,50.4,357.2,9.5,9.87,0.22,0,1,,,240,7.2,1018.4,10,9.1,8.1,7,7
1994,5,5,7,50.4,357.1,9.4,9.91,0.22,0,1,6,1,210,6.7,1018.5,9.9,9.1,8.2,8,1
1994,5,5,8,50.3,357.3,9.4,9.83,0.22,0,1,,,210,10.3,1019.1,10,9.4,8.8,8,2
1994,5,5,9,50.4,357,9.4,9.94,0.21,0,1,6,2,220,10.3,1017.7,10.7,10.2,9.7,8,5
1994,5,5,10,50.5,357.4,9.4,9.84,0.22,0,1,1,2,200,11.3,1017.3,10.3,10.1,9.9,8,8
1994,5,5,12,50.6,357.6,9.4,9.65,0.23,0,1,1,2,240,11.3,1016.9,10.5,10.3,10.1,8,8
1994,5,5,15,50.6,357.6,9.5,9.65,0.23,0,1,0,0,230,10.3,1016.4,11.2,11,10.8,8,8
1994,5,5,18,50.6,357.6,9.7,9.65,0.23,0,1,0,0,230,11.3,1016.1,11,10.8,10.6,8,8
1994,5,5,21,50.6,357.6,9.7,9.65,0.23,0,1,0,0,240,11.3,1016.7,11.2,10.8,10.4,8,8
1994,5,6,0,50.6,357.6,9.6,9.96,0.24,0,1,0,0,240,10.3,1016.5,11,11,11,8,8
1994,5,6,3,50.6,357.6,9.5,9.96,0.24,0,1,0,0,270,5.1,1016.7,11.2,10.7,10.2,8,8
1994,5,6,6,50.6,357.6,10,9.96,0.24,0,1,0,0,280,3.6,1017.1,12.2,10.4,8.6,8,7
1994,5,6,7,50.6,357.6,10.2,9.96,0.24,0,1,0,0,280,2.6,1018,11.2,9.6,7.9,8,8
1994,5,6,8,50.6,357.7,10.2,,,0,1,2,1,260,2.6,1018.5,12.3,10.6,8.9,8,8
1994,5,6,9,50.5,357.6,10.3,9.94,0.24,0,1,4,2,240,3.1,1018.6,11.9,10.5,9.1,8,7
1994,5,6,11,50.3,357.7,10.3,9.87,0.24,0,1,4,2,260,6.7,1018.8,10.6,9.5,8.3,7,7
1994,5,6,12,50.5,357.7,10.3,9.88,0.24,0,1,2,2,210,5.1,1018.4,11.2,10.2,9.2,6,6
1994,5,6,15,50.5,357.7,10.2,9.88,0.24,0,1,0,0,210,5.1,1017.2,12.6,10.7,8.8,7,7
1994,5,6,18,50.5,357.7,10.4,9.88,0.24,0,1,0,0,220,2.6,1016.4,11.7,9.8,7.8,8,8
1994,5,6,21,50.5,357.7,10.3,9.88,0.24,0,1,0,0,160,2.6,1016,10.2,9.6,9,8,8
1994,5,7,0,50.5,357.7,10.4,10,0.21,0,1,0,0,310,1,1014.5,9.9,9.3,8.7,8,8
1994,5,7,3,50.5,357.7,10.3,10,0.21,0,1,0,0,150,1,1013.5,9.8,9.7,9.6,8,8
1994,5,7,6,50.5,357.7,10.3,10,0.21,0,1,0,0,300,1.5,1013.3,10.9,10.2,9.5,7,7
1994,5,7,9,50.5,357.7,10.4,10,0.21,0,1,0,0,270,2.6,1014.2,11.4,10.2,9,8,8
1994,5,7,12,50.5,357.7,10.3,10,0.21,0,1,0,0,270,3.6,1013.6,12,10.5,9,8,8
1994,5,7,15,50.5,357.7,10.4,10,0.21,0,1,0,0,250,5.1,1012.9,11.2,9.5,7.7,8,2
1994,5,7,18,50.5,357.7,10.3,10,0.21,0,1,0,0,260,6.2,1012.6,10.7,9.5,8.2,8,4
1994,5,7,21,50.5,357.7,10.4,10,0.21,0,1,0,0,320,4.1,1013.2,10.5,8.5,6.2,5,0
1994,5,8,0,50.5,357.7,10.2,10.29,0.2,0,1,0,0,300,2.6,1012.8,9.7,8,6,4,2
1994,5,8,3,50.5,357.7,10.3,10.29,0.2,0,1,0,0,330,1.5,1012.4,10.6,7.8,4.3,4,2
1994,5,8,6,50.5,357.7,10.3,10.29,0.2,0,1,0,0,360,1,1012.6,9.3,7.7,5.8,1,1
1994,5,8,9,50.5,357.7,10.3,10.29,0.2,0,1,0,0,220,1.5,1012.9,13,10,6.8,1,1
